oln	length
YOL131W	108
YOL132W	426
YOL133W	121
YOL135C	222
YOL136C	397
YOL137W	497
YOL138C	1341
YOL139C	213
YOL140W	423
YOL141W	695
YOL142W	240
YOL143C	169
YOL144W	484
YOL145C	1077
YOL146W	194
YOL147C	235
YOL148C	604
YOL149W	231
YOL151W	342
YOL152W	620
YOL154W	229
YOL155C	923
YOL155W-A	44
YOL156W	567
YOL157C	589
YOL158C	606
YOL159C	171
YOL159C-A	90
YOL160W	113
YOL161C	120
YOL162W	215
YOL163W	169
YOL164W	646
YOL164W-A	60
YOL165C	143
YOL166W-A	51
YOR001W	733
YOR002W	544
YOR003W	461
YOR004W	254
YOR005C	944
YOR006C	313
YOR007C	346
YOR008C	357
YOR008C-A	56
YOR009W	443
YOR010C	213
YOR011W	1394
YOR011W-A	68
YOR012W	137
YOR014W	757
YOR015W	119
YOR016C	186
YOR017W	800
YOR018W	837
YOR019W	730
YOR020C	105
YOR020W-A	90
YOR021C	213
YOR022C	693
YOR023C	566
YOR025W	447
YOR026W	341
YOR027W	589
YOR028C	295
YOR029W	111
YOR030W	619
YOR032C	434
YOR032W-A	66
YOR033C	702
YOR034C	749
YOR034C-A	80
YOR035C	789
YOR036W	288
YOR037W	316
YOR038C	875
YOR039W	258
YOR040W	285
YOR042W	411
YOR043W	486
YOR044W	157
YOR045W	61
YOR046C	482
YOR047C	444
YOR048C	1005
YOR049C	382
YOR051C	412
YOR052C	149
YOR054C	674
YOR056C	459
YOR057W	395
YOR058C	885
YOR059C	450
YOR060C	257
YOR061W	338
YOR062C	268
YOR063W	386
YOR064C	219
YOR065W	248
YOR066W	629
YOR067C	577
YOR068C	114
YOR069W	675
YOR070C	637
YOR071C	598
YOR072W	104
YOR072W-B	53
YOR073W	590
YOR074C	304
YOR075W	346
YOR076C	747
YOR077W	232
YOR078W	214
YOR079C	313
YOR080W	732
YOR081C	749
YOR083W	295
YOR084W	387
YOR085W	328
YOR086C	1186
YOR087W	675
YOR089C	210
YOR090C	572
YOR091W	345
YOR092W	613
YOR093C	1648
YOR094W	182
YOR095C	258
YOR096W	189
YOR097C	175
YOR098C	1075
YOR099W	393
YOR100C	327
YOR101W	306
YOR103C	129
YOR104W	282
YOR105W	108
YOR106W	283
YOR107W	309
YOR108W	554
YOR109W	1107
YOR110W	435
YOR111W	232
YOR112W	761
YOR113W	914
YOR114W	294
YOR115C	267
YOR116C	1460
YOR117W	433
YOR118W	567
YOR119C	484
YOR120W	312
YOR122C	126
YOR123C	464
YOR124C	1272
YOR125C	218
YOR126C	238
YOR127W	1007
YOR128C	571
YOR129C	893
YOR130C	292
YOR131C	218
YOR132W	551
YOR134W	409
YOR136W	354
YOR137C	595
YOR138C	671
YOR140W	766
YOR141C	881
YOR142W	305
YOR142W-A	440
YOR142W-B	1755
YOR143C	318
YOR144C	791
YOR145C	274
YOR147W	552
YOR148C	185
YOR149C	516
YOR150W	159
YOR151C	1224
YOR152C	240
YOR153W	1511
YOR154W	566
YOR155C	450
YOR156C	726
YOR157C	232
YOR158W	318
YOR159C	94
YOR160W	972
YOR161C	539
YOR161C-C	48
YOR162C	810
YOR163W	187
YOR164C	312
YOR165W	776
YOR166C	458
YOR167C	67
YOR168W	809
YOR171C	624
YOR172W	786
YOR173W	352
YOR174W	283
YOR175C	619
YOR176W	362
YOR177C	464
YOR178C	793
YOR179C	188
YOR180C	271
YOR181W	633
YOR182C	62
YOR183W	129
YOR184W	395
YOR185C	219
YOR186W	144
YOR187W	399
YOR188W	1137
YOR189W	116
YOR190W	424
YOR191W	1619
YOR192C	599
YOR192C-A	438
YOR192C-B	1770
YOR192C-C	78
YOR193W	376
YOR194C	286
YOR195W	821
YOR196C	396
YOR197W	432
YOR198C	470
YOR201C	392
YOR202W	220
YOR204W	603
YOR205C	535
YOR206W	710
YOR207C	1149
YOR208W	750
YOR209C	429
YOR210W	70
YOR211C	822
YOR212W	423
YOR213C	248
YOR214C	192
YOR215C	132
YOR216C	484
YOR217W	861
YOR219C	931
YOR220W	265
YOR221C	336
YOR222W	307
YOR223W	292
YOR224C	145
YOR226C	130
YOR227W	1246
YOR228C	302
YOR229W	467
YOR230W	437
YOR231W	508
YOR232W	228
YOR233W	800
YOR234C	106
YOR235W	104
YOR236W	211
YOR237W	434
YOR238W	303
YOR239W	627
YOR241W	548
YOR242C	371
YOR243C	675
YOR244W	445
YOR245C	418
YOR246C	330
YOR247W	191
YOR249C	685
YOR250C	445
YOR251C	304
YOR252W	178
YOR253W	176
YOR254C	663
YOR255W	278
YOR256C	809
YOR257W	161
YOR258W	217
YOR259C	436
YOR260W	578
YOR261C	337
YOR262W	347
YOR264W	430
YOR265W	106
YOR266W	423
YOR267C	759
YOR268C	132
YOR269W	494
YOR270C	839
YOR271C	326
YOR272W	460
YOR273C	659
YOR274W	428
YOR275C	660
YOR276W	161
YOR278W	275
YOR279C	310
YOR280C	266
YOR281C	286
YOR283W	230
YOR284W	243
YOR285W	139
YOR286W	124
YOR287C	300
YOR288C	297
YOR289W	251
YOR290C	1703
YOR291W	1472
YOR292C	309
YOR293C-A	49
YOR293W	105
YOR294W	203
YOR295W	228
YOR296W	1289
YOR297C	150
YOR298C-A	151
YOR298W	479
YOR299W	746
YOR301W	435
YOR303W	411
YOR304C-A	76
YOR304W	1120
YOR305W	242
YOR306C	521
YOR307C	453
YOR308C	587
YOR310C	511
YOR311C	290
YOR312C	172
YOR313C	338
YOR314W	109
YOR315W	346
YOR316C	439
YOR316C-A	69
YOR317W	700
YOR319W	213
YOR320C	491
YOR321W	753
YOR322C	818
YOR323C	455
YOR324C	602
YOR326W	1573
YOR327C	115
YOR328W	1564
YOR329C	872
YOR330C	1254
YOR332W	232
YOR334W	438
YOR335C	959
YOR336W	1348
YOR337W	759
YOR338W	363
YOR339C	156
YOR340C	326
YOR341W	1664
YOR342C	319
YOR343C	108
YOR343W-A	438
YOR343W-B	1770
YOR344C	291
YOR346W	985
YOR347C	506
YOR348C	627
YOR349W	1014
YOR350C	663
YOR351C	497
YOR352W	343
YOR353C	791
YOR354C	662
YOR355W	522
YOR356W	631
YOR357C	162
YOR358W	242
YOR359W	523
YOR360C	526
YOR361C	763
YOR362C	287
YOR363C	996
YOR365C	679
YOR367W	199
YOR368W	401
YOR369C	143
YOR370C	603
YOR371C	897
YOR372C	554
YOR373W	851
YOR374W	495
YOR375C	453
YOR376W	122
YOR376W-A	51
YOR377W	525
YOR378W	515
YOR380W	546
YOR381W	691
YOR381W-A	55
YOR382W	112
YOR383C	164
YOR384W	675
YOR385W	290
YOR386W	565
YOR387C	187
YOR388C	376
YOR389W	595
YOR390W	375
YOR391C	237
YOR393W	437
YOR394C-A	55
YOR394W	164
YOR396W	1796
YPL001W	374
YPL002C	233
YPL003W	462
YPL004C	341
YPL005W	606
YPL006W	1151
YPL007C	588
YPL008W	861
YPL009C	1038
YPL010W	189
YPL011C	353
YPL012W	1228
YPL013C	121
YPL014W	381
YPL015C	356
YPL016W	1314
YPL017C	499
YPL018W	369
YPL019C	835
YPL020C	620
YPL021W	187
YPL022W	1100
YPL023C	657
YPL024W	241
YPL026C	502
YPL027W	245
YPL028W	397
YPL029W	712
YPL030W	567
YPL031C	305
YPL032C	825
YPL033C	281
YPL034W	165
YPL036W	947
YPL037C	157
YPL038W	177
YPL038W-A	63
YPL039W	316
YPL040C	1002
YPL041C	161
YPL042C	555
YPL043W	685
YPL045W	798
YPL046C	98
YPL047W	99
YPL048W	414
YPL049C	452
YPL050C	394
YPL051W	198
YPL052W	292
YPL053C	446
YPL054W	301
YPL055C	332
YPL056C	64
YPL057C	382
YPL058C	1510
YPL059W	121
YPL060C-A	1104
YPL060W	378
YPL061W	499
YPL062W	134
YPL063W	433
YPL064C	301
YPL065W	242
YPL066W	479
YPL067C	198
YPL068C	293
YPL069C	335
YPL070W	612
YPL071C	156
YPL072W	499
YPL073C	161
YPL074W	754
YPL075W	785
YPL076W	280
YPL077C	240
YPL078C	209
YPL079W	160
YPL080C	108
YPL081W	196
YPL082C	1867
YPL083C	467
YPL084W	844
YPL085W	2195
YPL086C	557
YPL087W	317
YPL088W	342
YPL089C	676
YPL090C	236
YPL091W	483
YPL092W	458
YPL093W	647
YPL094C	273
YPL095C	456
YPL096C-A	68
YPL096W	363
YPL097W	492
YPL098C	113
YPL099C	137
YPL100W	496
YPL101W	456
YPL103C	429
YPL104W	658
YPL105C	849
YPL106C	692
YPL107W	222
YPL108W	168
YPL109C	642
YPL110C	1223
YPL111W	333
YPL112C	394
YPL113C	396
YPL115C	1128
YPL116W	697
YPL117C	287
YPL118W	344
YPL119C	617
YPL119C-A	87
YPL120W	557
YPL121C	222
YPL122C	513
YPL123C	416
YPL124W	253
YPL125W	1031
YPL126W	896
YPL127C	258
YPL128C	562
YPL129W	244
YPL130W	178
YPL131W	296
YPL132W	300
YPL133C	446
YPL134C	310
YPL135W	138
YPL137C	1276
YPL138C	353
YPL139C	460
YPL140C	506
YPL141C	865
YPL143W	106
YPL144W	148
YPL145C	434
YPL146C	455
YPL147W	870
YPL148C	173
YPL149W	294
YPL150W	901
YPL151C	451
YPL152W	358
YPL152W-A	32
YPL153C	821
YPL154C	329
YPL155C	706
YPL156C	284
YPL157W	315
YPL158C	758
YPL159C	217
YPL160W	1089
YPL161C	633
YPL162C	273
YPL163C	241
YPL164C	715
YPL165C	373
YPL166W	213
YPL167C	1504
YPL168W	403
YPL169C	598
YPL170W	152
YPL171C	400
YPL172C	432
YPL173W	296
YPL174C	868
YPL175W	452
YPL176C	783
YPL177C	306
YPL178W	208
YPL179W	549
YPL180W	799
YPL181W	506
YPL183C	1013
YPL183W-A	93
YPL184C	612
YPL186C	304
YPL188W	414
YPL189C-A	68
YPL189W	609
YPL190C	802
YPL191C	360
YPL192C	133
YPL193W	381
YPL194W	612
YPL195W	931
YPL196W	273
YPL198W	244
YPL199C	240
YPL200W	156
YPL201C	461
YPL202C	416
YPL203W	380
YPL204W	494
YPL206C	321
YPL207W	810
YPL208W	583
YPL209C	367
YPL210C	640
YPL211W	181
YPL212C	544
YPL213W	238
YPL214C	540
YPL215W	297
YPL216W	1102
YPL217C	1183
YPL218W	190
YPL219W	492
YPL220W	216
YPL221W	772
YPL222W	688
YPL223C	168
YPL224C	428
YPL225W	146
YPL226W	1196
YPL227C	334
YPL228W	548
YPL229W	206
YPL230W	391
YPL231W	1887
YPL232W	290
YPL233W	215
YPL234C	164
YPL235W	471
YPL236C	364
YPL237W	285
YPL239W	200
YPL240C	709
YPL241C	268
YPL242C	1495
YPL243W	599
YPL244C	339
YPL245W	454
YPL246C	262
YPL247C	523
YPL248C	881
YPL249C	894
YPL249C-A	99
YPL250C	136
YPL252C	172
YPL253C	647
YPL254W	488
YPL255W	385
YPL256C	545
YPL257W	193
YPL257W-A	440
YPL257W-B	1755
YPL258C	551
YPL259C	475
YPL260W	551
YPL261C	61
YPL262W	488
YPL263C	651
YPL264C	353
YPL265W	608
YPL266W	318
YPL267W	209
YPL268W	869
YPL269W	644
YPL270W	683
YPL271W	61
YPL272C	517
YPL273W	325
YPL274W	587
YPL277C	456
YPL278C	100
YPL279C	375
YPL280W	237
YPL281C	437
YPL282C	164
YPL283C	1859
YPL283W-B	160
YPR001W	463
YPR002W	516
YPR003C	754
YPR004C	344
YPR005C	294
YPR006C	575
YPR007C	680
YPR008W	694
YPR009W	268
YPR010C	1202
YPR010C-A	72
YPR011C	326
YPR013C	317
YPR014C	109
YPR015C	247
YPR016C	245
YPR017C	143
YPR018W	606
YPR019W	933
YPR020W	115
YPR021C	902
YPR022C	1133
YPR023C	401
YPR024W	747
YPR025C	393
YPR026W	1211
YPR027C	277
YPR028W	179
YPR029C	832
YPR030W	1121
YPR031W	748
YPR032W	1033
YPR033C	526
YPR034W	477
YPR035W	369
YPR036W	478
YPR036W-A	67
YPR037C	196
YPR040W	356
YPR041W	405
YPR042C	1075
YPR043W	91
YPR045C	470
YPR046W	181
YPR047W	452
YPR048W	623
YPR049C	1178
YPR051W	176
YPR052C	93
YPR053C	151
YPR054W	388
YPR055W	1065
YPR056W	338
YPR057W	341
YPR058W	307
YPR060C	256
YPR061C	301
YPR062W	158
YPR063C	140
YPR064W	139
YPR065W	368
YPR066W	299
YPR067W	185
YPR068C	470
YPR069C	293
YPR070W	566
YPR071W	211
YPR072W	560
YPR073C	161
YPR074C	679
YPR075C	360
YPR078C	372
YPR079W	358
YPR080W	457
YPR081C	618
YPR082C	142
YPR083W	579
YPR084W	456
YPR085C	443
YPR086W	345
YPR088C	541
YPR089W	888
YPR091C	770
YPR093C	288
YPR094W	107
YPR095C	1226
YPR096C	100
YPR097W	1073
YPR098C	161
YPR100W	140
YPR101W	175
YPR102C	173
YPR103W	212
YPR104C	936
YPR105C	861
YPR106W	443
YPR107C	208
YPR108W	428
YPR108W-A	70
YPR109W	294
YPR110C	334
YPR111W	564
YPR112C	887
YPR113W	220
YPR114W	315
YPR115W	1083
YPR116W	277
YPR117W	2489
YPR118W	410
YPR119W	490
YPR120C	435
YPR121W	553
YPR122W	1208
YPR124W	406
YPR125W	409
YPR127W	345
YPR128C	328
YPR129W	348
YPR131C	195
YPR132W	145
YPR133C	410
YPR133W-A	50
YPR134W	268
YPR135W	926
YPR137C-A	440
YPR137C-B	1755
YPR137W	572
YPR138C	489
YPR139C	300
YPR140W	381
YPR141C	729
YPR143W	250
YPR144C	552
YPR145C-A	78
YPR145W	571
YPR147C	304
YPR148C	435
YPR149W	173
YPR151C	182
YPR152C	465
YPR153W	140
YPR154W	214
YPR155C	616
YPR156C	622
YPR157W	467
YPR158C-C	440
YPR158C-D	1755
YPR158W	252
YPR158W-A	440
YPR158W-B	1756
YPR159C-A	33
YPR159W	720
YPR160W	901
YPR160W-A	26
YPR161C	657
YPR162C	529
YPR163C	436
YPR164W	1407
YPR165W	205
YPR166C	115
YPR167C	261
YPR168W	157
YPR169W	492
YPR170W-B	85
YPR171W	576
YPR172W	200
YPR173C	437
YPR174C	221
YPR175W	689
YPR176C	325
YPR178W	465
YPR179C	655
YPR180W	347
YPR181C	768
YPR182W	86
YPR183W	266
YPR184W	1536
YPR185W	738
YPR186C	429
YPR187W	155
YPR188C	163
YPR189W	1432
YPR190C	654
YPR191W	352
YPR192W	305
YPR193C	156
YPR194C	877
YPR195C	109
YPR196W	470
YPR198W	543
YPR199C	294
YPR200C	130
YPR201W	404
YPR202W	238
YPR203W	102
YPR204C-A	160
YPR204W	1032
