oln	length
ENST00000556242	71
ENST00000556440	821
ENST00000556465	53
ENST00000556492	362
ENST00000556526	127
ENST00000556529	120
ENST00000556531	145
ENST00000556563	50
ENST00000556683	79
ENST00000556690	1742
ENST00000556775	212
ENST00000556792	117
ENST00000556879	34
ENST00000556908	171
ENST00000556955	93
ENST00000557016	103
ENST00000557088	21
ENST00000557105	153
ENST00000557125	35
ENST00000557148	73
ENST00000557168	91
ENST00000557220	97
ENST00000557225	114
ENST00000557273	158
ENST00000557289	31
ENST00000557298	46
ENST00000557316	169
ENST00000557325	387
ENST00000557331	36
ENST00000557372	142
ENST00000557420	16
ENST00000557492	120
ENST00000557510	155
ENST00000557570	12
ENST00000557598	138
ENST00000557609	100
ENST00000557640	198
ENST00000557726	166
ENST00000557788	98
ENST00000557798	280
ENST00000557805	139
ENST00000557901	31
ENST00000557933	924
ENST00000558004	97
ENST00000558012	416
ENST00000558024	75
ENST00000558029	245
ENST00000558195	131
ENST00000558207	705
ENST00000558285	484
ENST00000558322	22
ENST00000558401	99
ENST00000558565	100
ENST00000558676	674
ENST00000558689	108
ENST00000558762	1336
ENST00000558770	169
ENST00000558895	48
ENST00000558960	47
ENST00000559053	130
ENST00000559107	180
ENST00000559196	199
ENST00000559322	70
ENST00000559324	44
ENST00000559353	43
ENST00000559447	1363
ENST00000559488	762
ENST00000559494	140
ENST00000559510	129
ENST00000559537	47
ENST00000559554	138
ENST00000559627	140
ENST00000559642	86
ENST00000559705	42
ENST00000559792	78
ENST00000559893	20
ENST00000559950	103
ENST00000560082	60
ENST00000560089	20
ENST00000560104	108
ENST00000560135	90
ENST00000560142	136
ENST00000560355	28
ENST00000560403	111
ENST00000560418	22
ENST00000560440	963
ENST00000560566	264
ENST00000560601	2552
ENST00000560629	772
ENST00000560677	18
ENST00000560778	59
ENST00000560786	128
ENST00000560824	149
ENST00000560830	160
ENST00000560862	165
ENST00000560995	104
ENST00000561096	432
ENST00000561133	128
ENST00000561151	600
ENST00000561220	423
ENST00000561260	137
ENST00000561288	20
ENST00000561292	102
ENST00000561311	2542
ENST00000561416	23
ENST00000561514	65
ENST00000561555	211
ENST00000561619	544
ENST00000561627	100
ENST00000561641	156
ENST00000561666	129
ENST00000561686	143
ENST00000561690	98
ENST00000561696	142
ENST00000561736	195
ENST00000561740	120
ENST00000561754	441
ENST00000561782	144
ENST00000561833	137
ENST00000561890	1747
ENST00000561969	134
ENST00000561981	344
ENST00000561988	231
ENST00000562001	36
ENST00000562003	122
ENST00000562048	103
ENST00000562090	671
ENST00000562111	196
ENST00000562142	40
ENST00000562186	23
ENST00000562196	823
ENST00000562197	356
ENST00000562249	18
ENST00000562255	178
ENST00000562281	209
ENST00000562295	625
ENST00000562312	30
ENST00000562379	56
ENST00000562414	17
ENST00000562439	130
ENST00000562441	244
ENST00000562467	94
ENST00000562469	121
ENST00000562473	133
ENST00000562505	101
ENST00000562522	1150
ENST00000562526	74
ENST00000562532	579
ENST00000562562	95
ENST00000562682	52
ENST00000562695	82
ENST00000562783	632
ENST00000562793	26
ENST00000562824	211
ENST00000562855	556
ENST00000562857	137
ENST00000562905	98
ENST00000562918	162
ENST00000562923	108
ENST00000562998	48
ENST00000563002	97
ENST00000563007	75
ENST00000563027	632
ENST00000563237	402
ENST00000563281	890
ENST00000563299	159
ENST00000563374	56
ENST00000563383	379
ENST00000563414	86
ENST00000563425	378
ENST00000563445	88
ENST00000563496	167
ENST00000563548	101
ENST00000563651	299
ENST00000563656	266
ENST00000563710	325
ENST00000563721	34
ENST00000563762	66
ENST00000563840	128
ENST00000563862	140
ENST00000563924	711
ENST00000563926	43
ENST00000564008	37
ENST00000564010	353
ENST00000564091	202
ENST00000564103	46
ENST00000564118	178
ENST00000564138	1265
ENST00000564146	223
ENST00000564317	43
ENST00000564338	90
ENST00000564360	75
ENST00000564377	841
ENST00000564477	27
ENST00000564499	204
ENST00000564536	158
ENST00000564631	63
ENST00000564719	190
ENST00000564722	106
ENST00000564729	29
ENST00000564763	143
ENST00000564786	119
ENST00000564812	159
ENST00000564827	209
ENST00000564840	653
ENST00000564866	203
ENST00000564907	75
ENST00000564948	31
ENST00000564991	107
ENST00000565013	94
ENST00000565165	360
ENST00000565211	424
ENST00000565260	125
ENST00000565314	115
ENST00000565325	156
ENST00000565332	96
ENST00000565334	82
ENST00000565338	31
ENST00000565365	235
ENST00000565407	97
ENST00000565422	251
ENST00000565468	271
ENST00000565469	230
ENST00000565533	5
ENST00000565553	51
ENST00000565574	329
ENST00000565587	24
ENST00000565659	159
ENST00000565744	130
ENST00000565770	64
ENST00000565806	93
ENST00000565886	316
ENST00000565918	102
ENST00000565976	69
ENST00000566011	406
ENST00000566123	59
ENST00000566157	542
ENST00000566164	91
ENST00000566169	129
ENST00000566187	128
ENST00000566188	203
ENST00000566228	813
ENST00000566271	174
ENST00000566304	518
ENST00000566318	101
ENST00000566510	392
ENST00000566612	515
ENST00000566672	121
ENST00000566711	37
ENST00000566740	632
ENST00000566778	79
ENST00000566822	150
ENST00000566855	83
ENST00000566978	53
ENST00000567028	149
ENST00000567107	909
ENST00000567119	247
ENST00000567159	487
ENST00000567180	201
ENST00000567185	387
ENST00000567205	41
ENST00000567213	97
ENST00000567252	189
ENST00000567263	107
ENST00000567269	157
ENST00000567390	622
ENST00000567397	74
ENST00000567411	121
ENST00000567445	45
ENST00000567458	100
ENST00000567462	99
ENST00000567531	166
ENST00000567553	66
ENST00000567612	348
ENST00000567702	82
ENST00000567726	90
ENST00000567797	78
ENST00000567812	498
ENST00000567831	60
ENST00000567845	477
ENST00000567927	632
ENST00000567934	200
ENST00000567951	278
ENST00000567955	433
ENST00000567991	295
ENST00000568082	265
ENST00000568107	597
ENST00000568155	48
ENST00000568214	63
ENST00000568223	270
ENST00000568234	120
ENST00000568245	49
ENST00000568260	112
ENST00000568281	95
ENST00000568311	90
ENST00000568380	53
ENST00000568417	70
ENST00000568449	379
ENST00000568505	105
ENST00000568531	103
ENST00000568546	807
ENST00000568584	444
ENST00000568665	16
ENST00000568698	230
ENST00000568791	59
ENST00000568956	1059
ENST00000568979	73
ENST00000569052	631
ENST00000569055	549
ENST00000569075	36
ENST00000569101	174
ENST00000569103	97
ENST00000569144	34
ENST00000569154	92
ENST00000569158	97
ENST00000569184	236
ENST00000569275	90
ENST00000569372	85
ENST00000569410	351
ENST00000569433	52
ENST00000569446	348
ENST00000569529	235
ENST00000569531	93
ENST00000569534	91
ENST00000569566	137
ENST00000569591	1438
ENST00000569639	73
ENST00000569651	182
ENST00000569656	88
ENST00000569669	746
ENST00000569691	121
ENST00000569704	967
ENST00000569714	245
ENST00000569727	156
ENST00000569886	71
ENST00000569890	51
ENST00000569903	44
ENST00000569961	1063
ENST00000569967	107
ENST00000569985	277
ENST00000570029	91
ENST00000570044	45
ENST00000570074	43
ENST00000570121	98
ENST00000570132	46
ENST00000570137	506
ENST00000570142	59
ENST00000570236	353
ENST00000570262	731
ENST00000570346	28
ENST00000570353	152
ENST00000570376	38
ENST00000570396	38
ENST00000570427	167
ENST00000570527	28
ENST00000570609	11
ENST00000570682	353
ENST00000570687	75
ENST00000570731	113
ENST00000570757	65
ENST00000570769	64
ENST00000570896	666
ENST00000570923	254
ENST00000570996	497
ENST00000571044	172
ENST00000571133	490
ENST00000571149	68
ENST00000571174	102
ENST00000571228	175
ENST00000571244	365
ENST00000571252	903
ENST00000571360	109
ENST00000571393	367
ENST00000571605	172
ENST00000571617	131
ENST00000571674	218
ENST00000571680	417
ENST00000571723	36
ENST00000571838	243
ENST00000571847	62
ENST00000571881	116
ENST00000571932	105
ENST00000571961	556
ENST00000571995	278
ENST00000572033	60
ENST00000572111	466
ENST00000572195	227
ENST00000572428	131
ENST00000572478	135
ENST00000572591	121
ENST00000572600	413
ENST00000572624	105
ENST00000572710	150
ENST00000572844	1970
ENST00000572857	135
ENST00000572863	156
ENST00000573034	1071
ENST00000573081	132
ENST00000573100	152
ENST00000573150	207
ENST00000573216	139
ENST00000573298	123
ENST00000573315	514
ENST00000573382	84
ENST00000573400	312
ENST00000573404	98
ENST00000573428	54
ENST00000573521	904
ENST00000573522	525
ENST00000573567	138
ENST00000573584	740
ENST00000573723	180
ENST00000573770	95
ENST00000573778	191
ENST00000573808	143
ENST00000573852	30
ENST00000573971	93
ENST00000574002	602
ENST00000574195	138
ENST00000574298	296
ENST00000574441	500
ENST00000574481	231
ENST00000574538	472
ENST00000574564	417
ENST00000574641	44
ENST00000574699	67
ENST00000574814	186
ENST00000574865	82
ENST00000574876	1129
ENST00000574912	123
ENST00000574914	139
ENST00000574982	18
ENST00000575069	37
ENST00000575124	199
ENST00000575181	255
ENST00000575225	107
ENST00000575261	112
ENST00000575354	1608
ENST00000575400	109
ENST00000575423	40
ENST00000575449	100
ENST00000575454	188
ENST00000575467	69
ENST00000575561	157
ENST00000575582	117
ENST00000575655	175
ENST00000575751	312
ENST00000575836	20
ENST00000575923	434
ENST00000576052	149
ENST00000576168	132
ENST00000576219	555
ENST00000576222	899
ENST00000576381	96
ENST00000576390	89
ENST00000576452	73
ENST00000576479	779
ENST00000576541	171
ENST00000576546	63
ENST00000576589	30
ENST00000576655	499
ENST00000576682	505
ENST00000576688	79
ENST00000576733	326
ENST00000576758	54
ENST00000576833	482
ENST00000576886	93
ENST00000576941	88
ENST00000576969	121
ENST00000576979	140
ENST00000576980	232
ENST00000577053	92
ENST00000577138	59
ENST00000577257	128
ENST00000577390	738
ENST00000577571	418
ENST00000577647	718
ENST00000577675	138
ENST00000577809	396
ENST00000577813	327
ENST00000577856	164
ENST00000577982	162
ENST00000578049	214
ENST00000578313	192
ENST00000578373	68
ENST00000578454	614
ENST00000578674	681
ENST00000578689	294
ENST00000578832	60
ENST00000578839	15
ENST00000578882	158
ENST00000578892	227
ENST00000578921	194
ENST00000579016	743
ENST00000579022	101
ENST00000579146	128
ENST00000579169	83
ENST00000579181	150
ENST00000579221	50
ENST00000579248	183
ENST00000579314	187
ENST00000579322	439
ENST00000579344	354
ENST00000579441	297
ENST00000579455	685
ENST00000579496	258
ENST00000579534	740
ENST00000579559	174
ENST00000579658	520
ENST00000579774	358
ENST00000579912	51
ENST00000579991	89
ENST00000580018	209
ENST00000580155	312
ENST00000580157	44
ENST00000580256	137
ENST00000580275	126
ENST00000580279	110
ENST00000580335	109
ENST00000580437	121
ENST00000580729	322
ENST00000580749	596
ENST00000580774	443
ENST00000580907	42
ENST00000580977	123
ENST00000581006	133
ENST00000581066	87
ENST00000581138	164
ENST00000581164	164
ENST00000581208	521
ENST00000581312	843
ENST00000581322	332
ENST00000581434	16
ENST00000581440	180
ENST00000581447	678
ENST00000581478	94
ENST00000581492	110
ENST00000581641	159
ENST00000581691	150
ENST00000581729	96
ENST00000581864	15
ENST00000581954	16
ENST00000581977	716
ENST00000582005	124
ENST00000582290	57
ENST00000582346	32
ENST00000582444	122
ENST00000582480	135
ENST00000582563	142
ENST00000582648	74
ENST00000582678	139
ENST00000582693	303
ENST00000582937	72
ENST00000583093	118
ENST00000583104	80
ENST00000583218	125
ENST00000583337	323
ENST00000583366	190
ENST00000583501	604
ENST00000583535	1940
ENST00000583684	29
ENST00000583777	49
ENST00000583811	198
ENST00000583937	288
ENST00000583951	62
ENST00000583955	114
ENST00000584027	1111
ENST00000584084	142
ENST00000584284	196
ENST00000584368	869
ENST00000584394	72
ENST00000584436	2639
ENST00000584442	48
ENST00000584450	1033
ENST00000584486	149
ENST00000584502	163
ENST00000584588	245
ENST00000584620	131
ENST00000584701	1230
ENST00000584797	171
ENST00000584811	121
ENST00000585034	84
ENST00000585206	209
ENST00000585245	164
ENST00000585316	340
ENST00000585332	214
ENST00000585384	144
ENST00000585407	192
ENST00000585477	172
ENST00000585482	697
ENST00000585512	20
ENST00000585527	568
ENST00000585580	273
ENST00000585600	540
ENST00000585603	220
ENST00000585607	99
ENST00000585671	56
ENST00000585736	49
ENST00000585786	55
ENST00000585804	88
ENST00000585807	327
ENST00000585809	432
ENST00000585811	67
ENST00000585889	240
ENST00000585901	117
ENST00000585922	145
ENST00000585987	84
ENST00000586005	135
ENST00000586018	1142
ENST00000586042	143
ENST00000586065	50
ENST00000586102	171
ENST00000586148	34
ENST00000586218	110
ENST00000586272	168
ENST00000586329	532
ENST00000586332	56
ENST00000586475	576
ENST00000586516	145
ENST00000586582	863
ENST00000586638	66
ENST00000586659	851
ENST00000586696	666
ENST00000586701	102
ENST00000586717	1133
ENST00000586746	210
ENST00000586771	196
ENST00000586782	172
ENST00000586840	163
ENST00000586890	105
ENST00000586927	137
ENST00000586946	12
ENST00000586969	184
ENST00000587006	87
ENST00000587086	219
ENST00000587091	538
ENST00000587109	45
ENST00000587184	1641
ENST00000587214	124
ENST00000587228	1502
ENST00000587250	224
ENST00000587251	95
ENST00000587303	1919
ENST00000587304	675
ENST00000587310	23
ENST00000587311	30
ENST00000587327	514
ENST00000587363	26
ENST00000587387	174
ENST00000587424	281
ENST00000587516	147
ENST00000587518	119
ENST00000587539	552
ENST00000587583	436
ENST00000587589	70
ENST00000587606	134
ENST00000587627	188
ENST00000587671	73
ENST00000587782	54
ENST00000587834	192
ENST00000587848	917
ENST00000587985	307
ENST00000588001	338
ENST00000588018	110
ENST00000588067	130
ENST00000588120	59
ENST00000588143	146
ENST00000588198	113
ENST00000588205	44
ENST00000588221	549
ENST00000588234	99
ENST00000588237	155
ENST00000588258	215
ENST00000588259	51
ENST00000588268	563
ENST00000588352	113
ENST00000588408	330
ENST00000588454	230
ENST00000588576	70
ENST00000588645	153
ENST00000588649	1189
ENST00000588671	204
ENST00000588750	57
ENST00000588762	95
ENST00000588859	94
ENST00000588872	555
ENST00000588884	132
ENST00000588992	165
ENST00000588998	64
ENST00000589057	156
ENST00000589078	27
ENST00000589093	1033
ENST00000589115	155
ENST00000589181	410
ENST00000589265	419
ENST00000589527	241
ENST00000589536	94
ENST00000589567	100
ENST00000589614	230
ENST00000589638	168
ENST00000589647	334
ENST00000589666	810
ENST00000589681	163
ENST00000589735	58
ENST00000589775	191
ENST00000589792	53
ENST00000589808	156
ENST00000589906	126
ENST00000590049	172
ENST00000590071	430
ENST00000590083	705
ENST00000590129	864
ENST00000590202	540
ENST00000590216	22
ENST00000590249	129
ENST00000590317	196
ENST00000590320	353
ENST00000590334	57
ENST00000590404	154
ENST00000590420	40
ENST00000590480	209
ENST00000590496	67
ENST00000590509	99
ENST00000590561	80
ENST00000590562	99
ENST00000590832	103
ENST00000591022	775
ENST00000591033	233
ENST00000591157	72
ENST00000591201	296
ENST00000591274	70
ENST00000591277	116
ENST00000591319	31
ENST00000591340	563
ENST00000591344	1090
ENST00000591512	40
ENST00000591520	255
ENST00000591572	158
ENST00000591587	100
ENST00000591597	70
ENST00000591600	51
ENST00000591655	452
ENST00000591662	721
ENST00000591695	162
ENST00000591703	61
ENST00000591740	118
ENST00000591760	61
ENST00000591778	187
ENST00000591812	566
ENST00000591822	63
ENST00000591902	273
ENST00000591958	251
ENST00000591979	24
ENST00000592176	20
ENST00000592257	26
ENST00000592261	144
ENST00000592290	102
ENST00000592327	130
ENST00000592409	653
ENST00000592506	200
ENST00000592535	51
ENST00000592540	197
ENST00000592554	508
ENST00000592588	144
ENST00000592783	125
ENST00000592853	70
ENST00000592860	241
ENST00000592885	103
ENST00000592930	1178
ENST00000592954	98
ENST00000593091	319
ENST00000593116	16
ENST00000593167	132
ENST00000593209	462
ENST00000593242	45
ENST00000593325	40
ENST00000593342	56
ENST00000593537	130
ENST00000593545	143
ENST00000593711	527
ENST00000593829	139
ENST00000593851	102
ENST00000593863	144
ENST00000593867	206
ENST00000593892	87
ENST00000593913	264
ENST00000593948	299
ENST00000593956	129
ENST00000594117	189
ENST00000594174	52
ENST00000594176	28
ENST00000594180	17
ENST00000594199	307
ENST00000594229	308
ENST00000594239	419
ENST00000594275	123
ENST00000594321	74
ENST00000594368	199
ENST00000594369	450
ENST00000594528	88
ENST00000594605	403
ENST00000594637	84
ENST00000594710	622
ENST00000594765	282
ENST00000594797	73
ENST00000594814	660
ENST00000594846	176
ENST00000594947	563
ENST00000595079	98
ENST00000595090	462
ENST00000595124	290
ENST00000595140	441
ENST00000595224	334
ENST00000595228	72
ENST00000595235	188
ENST00000595238	69
ENST00000595290	364
ENST00000595316	29
ENST00000595392	107
ENST00000595464	337
ENST00000595472	31
ENST00000595547	183
ENST00000595625	649
ENST00000595635	509
ENST00000595646	522
ENST00000595652	128
ENST00000595669	188
ENST00000595726	144
ENST00000595742	211
ENST00000595753	410
ENST00000595780	114
ENST00000595790	247
ENST00000595791	139
ENST00000595796	472
ENST00000595838	870
ENST00000595857	119
ENST00000595973	84
ENST00000596002	51
ENST00000596011	11
ENST00000596022	63
ENST00000596043	127
ENST00000596143	554
ENST00000596185	85
ENST00000596209	864
ENST00000596356	51
ENST00000596358	301
ENST00000596435	191
ENST00000596516	302
ENST00000596534	489
ENST00000596535	79
ENST00000596614	194
ENST00000596730	275
ENST00000596731	105
ENST00000596742	136
ENST00000596764	845
ENST00000596877	75
ENST00000596931	145
ENST00000596955	159
ENST00000596975	250
ENST00000597035	39
ENST00000597107	25
ENST00000597121	73
ENST00000597140	72
ENST00000597229	568
ENST00000597252	936
ENST00000597286	154
ENST00000597295	50
ENST00000597426	23
ENST00000597483	178
ENST00000597510	189
ENST00000597519	52
ENST00000597546	169
ENST00000597595	141
ENST00000597600	21
ENST00000597654	127
ENST00000597706	304
ENST00000597721	143
ENST00000597754	153
ENST00000597761	503
ENST00000597801	130
ENST00000597802	79
ENST00000597850	487
ENST00000597916	118
ENST00000598019	44
ENST00000598052	125
ENST00000598133	286
ENST00000598145	239
ENST00000598265	197
ENST00000598319	189
ENST00000598409	118
ENST00000598411	36
ENST00000598475	180
ENST00000598491	118
ENST00000598519	1059
ENST00000598523	611
ENST00000598537	87
ENST00000598577	51
ENST00000598581	642
ENST00000598585	344
ENST00000598737	72
ENST00000598766	459
ENST00000598799	152
ENST00000598824	21
ENST00000598876	123
ENST00000598915	244
ENST00000598927	202
ENST00000598976	118
ENST00000599077	110
ENST00000599174	707
ENST00000599192	74
ENST00000599210	92
ENST00000599218	615
ENST00000599233	80
ENST00000599293	15
ENST00000599380	69
ENST00000599405	364
ENST00000599435	129
ENST00000599501	211
ENST00000599531	635
ENST00000599573	64
ENST00000599612	206
ENST00000599630	158
ENST00000599717	21
ENST00000599795	129
ENST00000599811	145
ENST00000599812	394
ENST00000599845	127
ENST00000599962	125
ENST00000599973	296
ENST00000599988	76
ENST00000600059	1440
ENST00000600084	32
ENST00000600131	125
ENST00000600213	27
ENST00000600228	781
ENST00000600273	144
ENST00000600362	87
ENST00000600381	203
ENST00000600424	139
ENST00000600449	350
ENST00000600561	165
ENST00000600659	69
ENST00000600690	105
ENST00000600729	107
ENST00000600762	126
ENST00000600766	513
ENST00000600991	409
ENST00000601011	1248
ENST00000601159	36
ENST00000601181	98
ENST00000601199	169
ENST00000601302	152
ENST00000601345	808
ENST00000601380	528
ENST00000601382	329
ENST00000601417	514
ENST00000601503	157
ENST00000601575	341
ENST00000601650	85
ENST00000601671	50
ENST00000601682	167
ENST00000601693	1252
ENST00000601723	264
ENST00000601769	172
ENST00000601770	55
ENST00000601836	70
ENST00000601886	66
ENST00000602114	105
ENST00000602148	49
ENST00000602168	456
ENST00000602195	626
ENST00000602225	138
ENST00000602297	275
ENST00000602312	422
ENST00000602318	91
ENST00000602369	184
ENST00000602400	351
ENST00000602402	473
ENST00000602404	128
ENST00000602452	385
ENST00000602459	22
ENST00000602477	772
ENST00000602513	168
ENST00000602548	272
ENST00000602624	414
ENST00000602676	228
ENST00000602728	102
ENST00000602845	99
ENST00000603017	200
ENST00000603108	259
ENST00000603197	68
ENST00000603230	219
ENST00000603300	1523
ENST00000603524	96
ENST00000603540	526
ENST00000603640	338
ENST00000603649	71
ENST00000603660	98
ENST00000603808	434
ENST00000603852	570
ENST00000604000	337
ENST00000604066	98
ENST00000604093	24
ENST00000604236	230
ENST00000604372	34
ENST00000604569	189
ENST00000604577	59
ENST00000604641	880
ENST00000604646	24
ENST00000604679	81
ENST00000604841	592
ENST00000604896	166
ENST00000604921	213
ENST00000604952	24
ENST00000605424	398
ENST00000605509	131
ENST00000605550	50
ENST00000605587	174
ENST00000605618	560
ENST00000605791	189
ENST00000606080	505
ENST00000606109	579
ENST00000606149	389
ENST00000606183	328
ENST00000606213	18
ENST00000606293	245
ENST00000606320	1183
ENST00000606394	36
ENST00000606738	498
ENST00000606788	185
ENST00000606888	496
ENST00000607003	152
ENST00000607016	172
ENST00000607093	118
ENST00000607197	204
ENST00000607367	1229
ENST00000607482	81
ENST00000607484	113
ENST00000607574	103
ENST00000607597	39
ENST00000607772	555
ENST00000607778	71
ENST00000607829	96
ENST00000607855	118
ENST00000607873	201
ENST00000608073	54
ENST00000608090	93
ENST00000608424	1121
ENST00000608478	146
ENST00000608825	119
ENST00000608872	454
ENST00000608933	343
ENST00000608996	442
ENST00000609129	495
ENST00000609278	149
ENST00000609451	602
ENST00000609454	82
ENST00000609480	176
ENST00000609664	375
ENST00000609684	748
ENST00000609686	1458
ENST00000609713	423
ENST00000609923	332
ENST00000610020	611
ENST00000610051	854
ENST00000610127	29
ENST00000610261	648
ENST00000610296	431
ENST00000610305	82
ENST00000610310	123
ENST00000610315	269
ENST00000610319	663
ENST00000610322	433
ENST00000610342	99
ENST00000610345	426
ENST00000610348	298
ENST00000610350	549
ENST00000610359	216
ENST00000610365	1253
ENST00000610367	581
ENST00000610381	466
ENST00000610402	936
ENST00000610404	165
ENST00000610426	260
ENST00000610437	400
ENST00000610439	93
ENST00000610440	344
ENST00000610441	283
ENST00000610445	327
ENST00000610462	448
ENST00000610468	103
ENST00000610492	302
ENST00000610493	30
ENST00000610507	414
ENST00000610513	1314
ENST00000610515	409
ENST00000610521	168
ENST00000610551	1491
ENST00000610560	370
ENST00000610565	69
ENST00000610568	620
ENST00000610591	370
ENST00000610597	58
ENST00000610598	189
ENST00000610602	426
ENST00000610612	29
ENST00000610650	2342
ENST00000610657	522
ENST00000610660	166
ENST00000610662	289
ENST00000610664	239
ENST00000610675	168
ENST00000610706	127
ENST00000610716	364
ENST00000610724	416
ENST00000610743	567
ENST00000610745	543
ENST00000610751	92
ENST00000610752	629
ENST00000610754	557
ENST00000610776	1605
ENST00000610828	506
ENST00000610854	542
ENST00000610861	385
ENST00000610869	385
ENST00000610875	20
ENST00000610911	250
ENST00000610913	418
ENST00000610914	414
ENST00000610929	224
ENST00000610930	970
ENST00000610935	381
ENST00000610938	410
ENST00000610966	548
ENST00000611003	79
ENST00000611014	396
ENST00000611023	697
ENST00000611028	223
ENST00000611038	275
ENST00000611067	730
ENST00000611085	668
ENST00000611120	111
ENST00000611123	405
ENST00000611127	324
ENST00000611163	566
ENST00000611179	699
ENST00000611193	283
ENST00000611196	274
ENST00000611199	307
ENST00000611206	327
ENST00000611217	581
ENST00000611230	331
ENST00000611231	333
ENST00000611233	206
ENST00000611236	221
ENST00000611250	823
ENST00000611254	1051
ENST00000611257	549
ENST00000611272	315
ENST00000611280	1252
ENST00000611311	283
ENST00000611322	250
ENST00000611323	546
ENST00000611337	230
ENST00000611358	359
ENST00000611366	547
ENST00000611367	385
ENST00000611388	823
ENST00000611391	95
ENST00000611405	875
ENST00000611409	121
ENST00000611414	125
ENST00000611422	354
ENST00000611424	1663
ENST00000611434	354
ENST00000611437	319
ENST00000611438	189
ENST00000611439	14
ENST00000611444	98
ENST00000611451	426
ENST00000611462	93
ENST00000611486	69
ENST00000611497	566
ENST00000611507	92
ENST00000611520	94
ENST00000611527	43
ENST00000611537	355
ENST00000611538	284
ENST00000611551	113
ENST00000611571	1239
ENST00000611574	409
ENST00000611577	189
ENST00000611578	152
ENST00000611582	818
ENST00000611612	566
ENST00000611618	297
ENST00000611621	323
ENST00000611625	881
ENST00000611663	385
ENST00000611668	189
ENST00000611680	121
ENST00000611689	116
ENST00000611716	820
ENST00000611717	849
ENST00000611724	327
ENST00000611781	1397
ENST00000611787	94
ENST00000611803	2346
ENST00000611823	1663
ENST00000611849	353
ENST00000611850	451
ENST00000611862	1663
ENST00000611872	414
ENST00000611875	569
ENST00000611895	305
ENST00000611905	97
ENST00000611959	214
ENST00000611961	610
ENST00000611975	703
ENST00000611977	1271
ENST00000611996	283
ENST00000612001	467
ENST00000612018	414
ENST00000612057	609
ENST00000612067	70
ENST00000612069	327
ENST00000612078	520
ENST00000612115	515
ENST00000612127	416
ENST00000612142	262
ENST00000612199	458
ENST00000612221	359
ENST00000612257	489
ENST00000612264	201
ENST00000612273	1007
ENST00000612335	487
ENST00000612360	222
ENST00000612374	129
ENST00000612389	289
ENST00000612394	1763
ENST00000612417	625
ENST00000612423	276
ENST00000612434	609
ENST00000612467	78
ENST00000612472	191
ENST00000612483	201
ENST00000612502	385
ENST00000612535	324
ENST00000612571	201
ENST00000612606	210
ENST00000612624	68
ENST00000612630	793
ENST00000612634	309
ENST00000612644	302
ENST00000612661	331
ENST00000612663	219
ENST00000612677	1021
ENST00000612687	903
ENST00000612727	549
ENST00000612733	414
ENST00000612750	445
ENST00000612778	461
ENST00000612787	94
ENST00000612814	459
ENST00000612828	1182
ENST00000612836	266
ENST00000612844	150
ENST00000612859	76
ENST00000612867	1059
ENST00000612871	122
ENST00000612878	189
ENST00000612879	224
ENST00000612885	239
ENST00000612891	582
ENST00000612897	126
ENST00000612909	89
ENST00000612920	400
ENST00000612932	581
ENST00000612933	425
ENST00000612958	117
ENST00000612978	346
ENST00000613010	385
ENST00000613017	321
ENST00000613019	1545
ENST00000613022	433
ENST00000613048	711
ENST00000613059	478
ENST00000613090	372
ENST00000613099	4388
ENST00000613102	697
ENST00000613109	414
ENST00000613110	64
ENST00000613114	332
ENST00000613131	425
ENST00000613132	246
ENST00000613145	628
ENST00000613149	233
ENST00000613163	78
ENST00000613180	415
ENST00000613186	468
ENST00000613214	1522
ENST00000613217	115
ENST00000613223	513
ENST00000613229	425
ENST00000613244	286
ENST00000613245	503
ENST00000613246	1303
ENST00000613252	758
ENST00000613255	359
ENST00000613279	361
ENST00000613289	371
ENST00000613296	4168
ENST00000613311	265
ENST00000613313	385
ENST00000613321	429
ENST00000613328	229
ENST00000613346	46
ENST00000613396	69
ENST00000613411	252
ENST00000613437	494
ENST00000613447	420
ENST00000613465	327
ENST00000613478	113
ENST00000613488	783
ENST00000613534	550
ENST00000613549	412
ENST00000613580	327
ENST00000613603	35
ENST00000613627	200
ENST00000613629	302
ENST00000613631	915
ENST00000613640	384
ENST00000613655	543
ENST00000613657	1764
ENST00000613659	198
ENST00000613668	168
ENST00000613710	170
ENST00000613731	233
ENST00000613781	119
ENST00000613788	224
ENST00000613830	742
ENST00000613833	608
ENST00000613880	388
ENST00000613915	14
ENST00000613925	174
ENST00000613952	183
ENST00000613986	352
ENST00000613989	397
ENST00000614009	92
ENST00000614015	865
ENST00000614018	354
ENST00000614032	504
ENST00000614034	426
ENST00000614049	825
ENST00000614050	92
ENST00000614102	4569
ENST00000614106	404
ENST00000614111	501
ENST00000614115	551
ENST00000614123	625
ENST00000614158	154
ENST00000614171	93
ENST00000614190	385
ENST00000614193	549
ENST00000614197	229
ENST00000614210	385
ENST00000614214	145
ENST00000614221	409
ENST00000614228	144
ENST00000614239	406
ENST00000614268	62
ENST00000614306	108
ENST00000614317	394
ENST00000614327	294
ENST00000614339	207
ENST00000614340	426
ENST00000614341	461
ENST00000614342	1007
ENST00000614343	48
ENST00000614379	354
ENST00000614386	949
ENST00000614407	754
ENST00000614443	504
ENST00000614464	409
ENST00000614488	337
ENST00000614491	71
ENST00000614497	126
ENST00000614513	283
ENST00000614519	100
ENST00000614546	466
ENST00000614587	488
ENST00000614619	289
ENST00000614622	266
