oln	evolutionary_rate
ENST00000322875	0.1429
ENST00000322893	0.0020
ENST00000322897	0.0288
ENST00000322940	0.0111
ENST00000322989	0.0000
ENST00000322995	0.0000
ENST00000323013	0.0179
ENST00000323019	0.0198
ENST00000323037	0.0084
ENST00000323039	0.0048
ENST00000323060	0.0500
ENST00000323061	0.0110
ENST00000323076	0.0032
ENST00000323078	0.0347
ENST00000323249	0.0109
ENST00000323274	0.0224
ENST00000323303	0.0000
ENST00000323319	0.0411
ENST00000323345	0.0000
ENST00000323372	0.0513
ENST00000323443	0.0126
ENST00000323468	0.0197
ENST00000323523	0.0509
ENST00000323544	0.0347
ENST00000323570	0.0102
ENST00000323666	0.0084
ENST00000323669	0.0133
ENST00000323699	0.0248
ENST00000323703	0.0055
ENST00000323798	0.0081
ENST00000323833	0.0578
ENST00000323865	0.0166
ENST00000323927	0.0061
ENST00000323944	0.0000
ENST00000323959	0.0000
ENST00000324000	0.0053
ENST00000324038	0.0148
ENST00000324068	0.0234
ENST00000324096	0.0255
ENST00000324103	0.0187
ENST00000324106	0.0773
ENST00000324109	0.0397
ENST00000324198	0.0000
ENST00000324238	0.0045
ENST00000324262	0.0316
ENST00000324300	0.0117
ENST00000324324	0.0133
ENST00000324366	0.0194
ENST00000324379	0.0537
ENST00000324384	0.0741
ENST00000324432	0.0370
ENST00000324436	0.0457
ENST00000324439	0.0000
ENST00000324460	0.0000
ENST00000324464	0.0349
ENST00000324501	0.0000
ENST00000324545	0.0167
ENST00000324631	0.0091
ENST00000324632	0.0782
ENST00000324675	0.0840
ENST00000324679	0.0026
ENST00000324685	0.0170
ENST00000324698	0.0506
ENST00000324768	0.0655
ENST00000324787	0.0472
ENST00000324817	0.0028
ENST00000324822	0.0102
ENST00000324856	0.0032
ENST00000324871	0.0145
ENST00000324873	0.0244
ENST00000324907	0.0097
ENST00000324938	0.0357
ENST00000324972	0.0031
ENST00000325006	0.0016
ENST00000325089	0.0031
ENST00000325094	0.0000
ENST00000325110	0.0058
ENST00000325123	0.0175
ENST00000325144	0.0078
ENST00000325192	0.0129
ENST00000325203	0.0101
ENST00000325212	0.0551
ENST00000325301	0.0629
ENST00000325303	0.0308
ENST00000325351	0.0341
ENST00000325366	0.0271
ENST00000325404	0.0000
ENST00000325437	0.0000
ENST00000325599	0.0503
ENST00000325656	0.0400
ENST00000325686	0.0395
ENST00000325748	0.0000
ENST00000325795	0.0000
ENST00000325812	0.0800
ENST00000325844	0.0984
ENST00000325875	0.0490
ENST00000325897	0.0028
ENST00000325926	0.0000
ENST00000325974	0.0216
ENST00000326003	0.1034
ENST00000326005	0.0319
ENST00000326010	0.0234
ENST00000326035	0.0138
ENST00000326080	0.0210
ENST00000326134	0.0549
ENST00000326152	0.0151
ENST00000326172	0.0599
ENST00000326181	0.0060
ENST00000326195	0.0107
ENST00000326197	0.0091
ENST00000326199	0.0545
ENST00000326266	0.0088
ENST00000326277	0.1244
ENST00000326294	0.0243
ENST00000326306	0.0563
ENST00000326397	0.0106
ENST00000326427	0.0037
ENST00000326434	0.1671
ENST00000326441	0.0540
ENST00000326442	0.0821
ENST00000326446	0.0487
ENST00000326631	0.0201
ENST00000326637	0.0192
ENST00000326639	0.0208
ENST00000326648	0.0085
ENST00000326695	0.0046
ENST00000326735	0.0314
ENST00000326737	0.0115
ENST00000326739	0.0039
ENST00000326756	0.0420
ENST00000326771	0.0176
ENST00000326775	0.0668
ENST00000326783	0.0544
ENST00000326793	0.0053
ENST00000326828	0.0102
ENST00000326837	0.0050
ENST00000326857	0.0178
ENST00000326873	0.0185
ENST00000326925	0.0380
ENST00000326932	0.0286
ENST00000327111	0.0000
ENST00000327134	0.0095
ENST00000327228	0.0465
ENST00000327237	0.0256
ENST00000327304	0.0182
ENST00000327305	0.0038
ENST00000327331	0.0286
ENST00000327347	0.0000
ENST00000327367	0.0024
ENST00000327419	0.0152
ENST00000327428	0.0093
ENST00000327435	0.0279
ENST00000327441	0.0593
ENST00000327443	0.0051
ENST00000327473	0.0108
ENST00000327492	0.0060
ENST00000327536	0.0308
ENST00000327671	0.0731
ENST00000327741	0.0158
ENST00000327772	0.0552
ENST00000327809	0.0925
ENST00000327827	0.0000
ENST00000327835	0.0049
ENST00000327876	0.0023
ENST00000327906	0.0262
ENST00000327920	0.0609
ENST00000327946	0.0030
ENST00000328024	0.0000
ENST00000328046	0.0017
ENST00000328070	0.0307
ENST00000328087	0.0447
ENST00000328089	0.0037
ENST00000328111	0.0391
ENST00000328205	0.0449
ENST00000328224	0.0061
ENST00000328299	0.0167
ENST00000328379	0.0143
ENST00000328405	0.0081
ENST00000328434	0.0849
ENST00000328444	0.0651
ENST00000328459	0.0012
ENST00000328550	0.0296
ENST00000328554	0.0491
ENST00000328557	0.0520
ENST00000328599	0.0315
ENST00000328631	0.1203
ENST00000328654	0.0150
ENST00000328655	0.0653
ENST00000328666	0.0050
ENST00000328697	0.0463
ENST00000328736	0.0204
ENST00000328741	0.0159
ENST00000328747	0.0256
ENST00000328795	0.0665
ENST00000328827	0.0206
ENST00000328850	0.0316
ENST00000328863	0.0259
ENST00000328882	0.0481
ENST00000328933	0.0086
ENST00000328945	0.0392
ENST00000328965	0.0296
ENST00000329078	0.0113
ENST00000329082	0.0115
ENST00000329138	0.0116
ENST00000329146	0.0000
ENST00000329197	0.1478
ENST00000329203	0.0423
ENST00000329236	0.0051
ENST00000329271	0.0400
ENST00000329281	0.0175
ENST00000329285	0.0408
ENST00000329291	0.0101
ENST00000329309	0.1340
ENST00000329319	0.0359
ENST00000329397	0.0000
ENST00000329399	0.0091
ENST00000329402	0.0693
ENST00000329421	0.0000
ENST00000329454	0.0769
ENST00000329476	0.0105
ENST00000329565	0.0000
ENST00000329608	0.0425
ENST00000329615	0.0398
ENST00000329621	0.0952
ENST00000329665	0.0448
ENST00000329713	0.0070
ENST00000329715	0.0852
ENST00000329759	0.0142
ENST00000329773	0.0851
ENST00000329841	0.0176
ENST00000329875	0.0408
ENST00000329967	0.0457
ENST00000330062	0.0044
ENST00000330106	0.0738
ENST00000330137	0.0455
ENST00000330154	0.0190
ENST00000330173	0.0056
ENST00000330194	0.0529
ENST00000330198	0.0792
ENST00000330233	0.0000
ENST00000330236	0.0225
ENST00000330261	0.0390
ENST00000330263	0.0167
ENST00000330276	0.0015
ENST00000330317	0.0662
ENST00000330342	0.0126
ENST00000330368	0.0430
ENST00000330394	0.0181
ENST00000330423	0.0000
ENST00000330459	0.0057
ENST00000330501	0.0244
ENST00000330514	0.0025
ENST00000330540	0.0610
ENST00000330574	0.0079
ENST00000330579	0.0388
ENST00000330590	0.2979
ENST00000330619	0.0387
ENST00000330655	0.0293
ENST00000330684	0.0176
ENST00000330688	0.1535
ENST00000330689	0.0242
ENST00000330753	0.0045
ENST00000330794	0.0686
ENST00000330807	0.0187
ENST00000330843	0.0596
ENST00000330847	0.0141
ENST00000330852	0.0090
ENST00000330862	0.0566
ENST00000330889	0.0394
ENST00000330899	0.0000
ENST00000330927	0.0848
ENST00000330943	0.0285
ENST00000330947	0.0050
ENST00000330953	0.0139
ENST00000331113	0.0048
ENST00000331163	0.0041
ENST00000331173	0.0227
ENST00000331220	0.0987
ENST00000331238	0.0272
ENST00000331239	0.0254
ENST00000331242	0.0026
ENST00000331268	0.0055
ENST00000331272	0.0098
ENST00000331334	0.0064
ENST00000331410	0.0376
ENST00000331426	0.0653
ENST00000331437	0.0138
ENST00000331456	0.0384
ENST00000331457	0.0000
ENST00000331491	0.0000
ENST00000331495	0.0351
ENST00000331511	0.0226
ENST00000331569	0.0051
ENST00000331595	0.0082
ENST00000331677	0.0115
ENST00000331710	0.0096
ENST00000331718	0.0092
ENST00000331762	0.0000
ENST00000331768	0.0118
ENST00000331789	0.0000
ENST00000331808	0.0105
ENST00000331830	0.0096
ENST00000331837	0.0312
ENST00000331858	0.0168
ENST00000331886	0.0109
ENST00000331890	0.0398
ENST00000331923	0.0087
ENST00000332018	0.0450
ENST00000332070	0.0000
ENST00000332118	0.0047
ENST00000332127	0.0198
ENST00000332131	0.0227
ENST00000332160	0.0738
ENST00000332235	0.0356
ENST00000332245	0.0079
ENST00000332246	0.0207
ENST00000332262	0.0382
ENST00000332272	0.0278
ENST00000332298	0.0138
ENST00000332303	0.0569
ENST00000332349	0.0095
ENST00000332375	0.0728
ENST00000332408	0.0254
ENST00000332427	0.0289
ENST00000332438	0.0138
ENST00000332439	0.0132
ENST00000332499	0.0195
ENST00000332539	0.0354
ENST00000332549	0.0457
ENST00000332582	0.0000
ENST00000332598	0.0128
ENST00000332647	0.0298
ENST00000332674	0.0136
ENST00000332680	0.0000
ENST00000332687	0.0048
ENST00000332700	0.0383
ENST00000332707	0.0021
ENST00000332780	0.0028
ENST00000332782	0.0110
ENST00000332783	0.0000
ENST00000332822	0.0000
ENST00000332830	0.0100
ENST00000332839	0.0144
ENST00000332853	0.0281
ENST00000332878	0.0494
ENST00000332896	0.0302
ENST00000332912	0.0816
ENST00000332947	0.0243
ENST00000332955	0.0629
ENST00000333003	0.0092
ENST00000333039	0.0133
ENST00000333090	0.0312
ENST00000333129	0.0053
ENST00000333130	0.0922
ENST00000333149	0.0246
ENST00000333167	0.0142
ENST00000333172	0.6348
ENST00000333202	0.0121
ENST00000333209	0.0580
ENST00000333213	0.0342
ENST00000333229	0.0211
ENST00000333256	0.0334
ENST00000333274	0.0044
ENST00000333279	0.0338
ENST00000333305	0.0189
ENST00000333396	0.0237
ENST00000333437	0.0549
ENST00000333449	0.0457
ENST00000333461	0.0177
ENST00000333486	0.0415
ENST00000333538	0.0000
ENST00000333590	0.0434
ENST00000333610	0.0530
ENST00000333681	0.0126
ENST00000333751	0.0259
ENST00000333762	0.0094
ENST00000333775	0.0465
ENST00000333781	0.0000
ENST00000333850	0.0163
ENST00000333891	0.0337
ENST00000333916	0.0139
ENST00000333924	0.0348
ENST00000333926	0.0000
ENST00000333952	0.0466
ENST00000334025	0.0039
ENST00000334036	0.0312
ENST00000334077	0.0278
ENST00000334121	0.0257
ENST00000334133	0.0484
ENST00000334136	0.0148
ENST00000334163	0.0056
ENST00000334166	0.0058
ENST00000334176	0.0085
ENST00000334192	0.0086
ENST00000334205	0.0130
ENST00000334213	0.0906
ENST00000334218	0.0087
ENST00000334220	0.0155
ENST00000334232	0.0372
ENST00000334241	0.0287
ENST00000334306	0.0492
ENST00000334307	0.1000
ENST00000334344	0.0113
ENST00000334352	0.0146
ENST00000334414	0.0366
ENST00000334444	0.0028
ENST00000334462	0.0111
ENST00000334512	0.0009
ENST00000334527	0.0640
ENST00000334634	0.0027
ENST00000334660	0.0000
ENST00000334679	0.0106
ENST00000334705	0.0144
ENST00000334715	0.0276
ENST00000334801	0.0119
ENST00000334816	0.0556
ENST00000334828	0.0000
ENST00000334955	0.0178
ENST00000335012	0.0080
ENST00000335080	0.0249
ENST00000335135	0.0181
ENST00000335144	0.0080
ENST00000335146	0.0000
ENST00000335154	0.0051
ENST00000335183	0.0094
ENST00000335209	0.0047
ENST00000335251	0.0212
ENST00000335290	0.0479
ENST00000335327	0.0040
ENST00000335420	0.0000
ENST00000335504	0.0189
ENST00000335508	0.0000
ENST00000335514	0.0189
ENST00000335585	0.0022
ENST00000335606	0.0916
ENST00000335712	0.0272
ENST00000335725	0.0265
ENST00000335754	0.0032
ENST00000335756	0.0580
ENST00000335766	0.0120
ENST00000335791	0.0201
ENST00000335793	0.0253
ENST00000335815	0.0467
ENST00000335820	0.0616
ENST00000335847	0.1486
ENST00000335867	0.0263
ENST00000335870	0.0162
ENST00000335875	0.1277
ENST00000335890	0.0000
ENST00000335953	0.0045
ENST00000335965	0.0581
ENST00000335979	0.0054
ENST00000336023	0.0000
ENST00000336032	0.0092
ENST00000336075	0.0459
ENST00000336078	0.0108
ENST00000336098	0.0464
ENST00000336123	0.0613
ENST00000336128	0.0481
ENST00000336139	0.0262
ENST00000336148	0.0231
ENST00000336164	0.0843
ENST00000336169	0.0167
ENST00000336232	0.0369
ENST00000336273	0.0137
ENST00000336278	0.0037
ENST00000336283	0.0298
ENST00000336294	0.0020
ENST00000336307	0.2056
ENST00000336314	0.0137
ENST00000336334	0.0515
ENST00000336356	0.0087
ENST00000336395	0.0112
ENST00000336418	0.0000
ENST00000336452	0.0109
ENST00000336498	0.0204
ENST00000336564	0.0294
ENST00000336596	0.0112
ENST00000336648	0.0289
ENST00000336715	0.0218
ENST00000336737	0.0591
ENST00000336755	0.0368
ENST00000336767	0.0170
ENST00000336787	0.0226
ENST00000336812	0.0013
ENST00000336824	0.0108
ENST00000336854	0.0000
ENST00000336898	0.0165
ENST00000336906	0.0884
ENST00000336909	0.0240
ENST00000336934	0.0144
ENST00000336949	0.0000
ENST00000336985	0.0232
ENST00000337002	0.0075
ENST00000337006	0.0139
ENST00000337019	0.0338
ENST00000337057	0.0249
ENST00000337090	0.0356
ENST00000337107	0.0595
ENST00000337130	0.0020
ENST00000337179	0.0055
ENST00000337225	0.0093
ENST00000337227	0.0054
ENST00000337304	0.0171
ENST00000337318	0.0227
ENST00000337331	0.0474
ENST00000337334	0.0497
ENST00000337338	0.0058
ENST00000337343	0.0600
ENST00000337352	0.0497
ENST00000337386	0.0021
ENST00000337393	0.0137
ENST00000337401	0.0372
ENST00000337414	0.0267
ENST00000337432	0.0136
ENST00000337433	0.0411
ENST00000337435	0.0091
ENST00000337451	0.0139
ENST00000337488	0.0017
ENST00000337491	0.0113
ENST00000337526	0.0386
ENST00000337532	0.0122
ENST00000337537	0.0000
ENST00000337539	0.0121
ENST00000337554	0.0178
ENST00000337576	0.0045
ENST00000337581	0.0259
ENST00000337677	0.1000
ENST00000337702	0.0076
ENST00000337706	0.0065
ENST00000337714	0.0755
ENST00000337743	0.0071
ENST00000337755	0.0143
ENST00000337777	0.0064
ENST00000337815	0.0000
ENST00000337851	0.0138
ENST00000337852	0.0097
ENST00000337859	0.0023
ENST00000337872	0.0261
ENST00000337907	0.0064
ENST00000337910	0.0216
ENST00000337919	0.0065
ENST00000337938	0.0391
ENST00000337940	0.0507
ENST00000337970	0.0000
ENST00000337975	0.0051
ENST00000337979	0.0069
ENST00000337995	0.0131
ENST00000338017	0.0048
ENST00000338051	0.0000
ENST00000338056	0.0042
ENST00000338074	0.0068
ENST00000338099	0.0247
ENST00000338104	0.0019
ENST00000338110	0.0027
ENST00000338128	0.0197
ENST00000338144	0.0115
ENST00000338230	0.1191
ENST00000338244	0.0000
ENST00000338270	0.0086
ENST00000338272	0.0274
ENST00000338305	0.0041
ENST00000338316	0.0073
ENST00000338338	0.0754
ENST00000338352	0.0764
ENST00000338353	0.0000
ENST00000338369	0.0055
ENST00000338379	0.1063
ENST00000338380	0.1136
ENST00000338399	0.0257
ENST00000338415	0.0249
ENST00000338446	0.0663
ENST00000338523	0.0000
ENST00000338566	0.0067
ENST00000338637	0.0182
ENST00000338641	0.0235
ENST00000338682	0.0272
ENST00000338694	0.0239
ENST00000338733	0.0233
ENST00000338797	0.0131
ENST00000338821	0.0010
ENST00000338825	0.0273
ENST00000338858	0.0021
ENST00000338875	0.0367
ENST00000338882	0.0437
ENST00000338897	0.0101
ENST00000338910	0.0076
ENST00000338911	0.0307
ENST00000338920	0.0244
ENST00000338957	0.0310
ENST00000338969	0.0100
ENST00000339007	0.1115
ENST00000339012	0.0328
ENST00000339020	0.0000
ENST00000339042	0.0847
ENST00000339077	0.0017
ENST00000339142	0.0178
ENST00000339145	0.0692
ENST00000339231	0.0085
ENST00000339235	0.0000
ENST00000339241	0.0125
ENST00000339249	0.0077
ENST00000339266	0.0020
ENST00000339298	0.0136
ENST00000339397	0.0420
ENST00000339399	0.0080
ENST00000339431	0.0136
ENST00000339464	0.0029
ENST00000339485	0.0473
ENST00000339562	0.0017
ENST00000339566	0.0094
ENST00000339594	0.0101
ENST00000339600	0.0741
ENST00000339664	0.0048
ENST00000339697	0.0000
ENST00000339728	0.0050
ENST00000339746	0.0180
ENST00000339754	0.0218
ENST00000339775	0.0574
ENST00000339812	0.0000
ENST00000339841	0.0269
ENST00000339876	0.0360
ENST00000339877	0.0000
ENST00000339917	0.0621
ENST00000339950	0.0255
ENST00000339953	0.0374
ENST00000339987	0.0445
ENST00000339992	0.0220
ENST00000339994	0.0154
ENST00000340006	0.0052
ENST00000340022	0.0068
ENST00000340023	0.0427
ENST00000340026	0.0437
ENST00000340067	0.0077
ENST00000340080	0.0046
ENST00000340093	0.1642
ENST00000340099	0.0000
ENST00000340139	0.0108
ENST00000340160	0.0000
ENST00000340177	0.0157
ENST00000340281	0.0104
ENST00000340356	0.0130
ENST00000340384	0.0000
ENST00000340385	0.0134
ENST00000340434	0.0124
ENST00000340465	0.0812
ENST00000340487	0.0230
ENST00000340513	0.0228
ENST00000340533	0.0224
ENST00000340541	0.0147
ENST00000340553	0.0139
ENST00000340556	0.0506
ENST00000340578	0.0123
ENST00000340600	0.0152
ENST00000340607	0.0199
ENST00000340623	0.0316
ENST00000340634	0.0106
ENST00000340645	0.0398
ENST00000340650	0.0177
ENST00000340766	0.0000
ENST00000340807	0.0211
ENST00000340855	0.0455
ENST00000340866	0.0304
ENST00000340900	0.1118
ENST00000340912	0.0236
ENST00000340958	0.0096
ENST00000340965	0.0287
ENST00000340990	0.0080
ENST00000341071	0.0535
ENST00000341099	0.0302
ENST00000341114	0.0391
ENST00000341116	0.0640
ENST00000341156	0.0113
ENST00000341162	0.0000
ENST00000341170	0.0485
ENST00000341181	0.0040
ENST00000341189	0.0079
ENST00000341197	0.0585
ENST00000341255	0.0167
ENST00000341285	0.0145
ENST00000341294	0.0290
ENST00000341333	0.0351
ENST00000341376	0.0000
ENST00000341420	0.0015
ENST00000341423	0.0000
ENST00000341446	0.0043
ENST00000341459	0.0420
ENST00000341491	0.0055
ENST00000341509	0.0317
ENST00000341516	0.0149
ENST00000341517	0.0041
ENST00000341529	0.0179
ENST00000341567	0.0032
ENST00000341671	0.2026
ENST00000341698	0.0108
ENST00000341700	0.0056
ENST00000341754	0.0000
ENST00000341846	0.0136
ENST00000341864	0.0080
ENST00000341893	0.0208
ENST00000341911	0.0119
ENST00000341928	0.0129
ENST00000341948	0.0576
ENST00000342032	0.0194
ENST00000342058	0.0067
ENST00000342136	0.0738
ENST00000342203	0.0163
ENST00000342228	0.0046
ENST00000342232	0.0030
ENST00000342291	0.0115
ENST00000342295	0.0123
ENST00000342308	0.0437
ENST00000342415	0.0088
ENST00000342435	0.0314
ENST00000342456	0.0534
ENST00000342483	0.0462
ENST00000342505	0.0053
ENST00000342506	0.0513
ENST00000342640	0.0728
ENST00000342666	0.0000
ENST00000342669	0.0000
ENST00000342673	0.0030
ENST00000342679	0.0432
ENST00000342694	0.0019
ENST00000342697	0.0208
ENST00000342740	0.0373
ENST00000342743	0.0298
ENST00000342745	0.0165
ENST00000342756	0.0060
ENST00000342782	0.0156
ENST00000342818	0.0265
ENST00000342878	0.0632
ENST00000342907	0.0143
ENST00000342972	0.0000
ENST00000342983	0.0000
ENST00000342988	0.0000
ENST00000343010	0.0487
ENST00000343075	0.0230
ENST00000343110	0.0157
ENST00000343267	0.1270
ENST00000343279	0.0015
ENST00000343280	0.0327
ENST00000343289	0.0000
ENST00000343373	0.0794
ENST00000343381	0.1455
ENST00000343411	0.0029
ENST00000343455	0.0052
ENST00000343459	0.0372
ENST00000343470	0.0264
ENST00000343484	0.0167
ENST00000343526	0.0029
ENST00000343534	0.1742
ENST00000343605	0.0229
ENST00000343666	0.0074
ENST00000343702	0.0207
ENST00000343730	0.0050
ENST00000343765	0.0081
ENST00000343776	0.0400
ENST00000343811	0.0837
ENST00000343818	0.0187
ENST00000343882	0.0030
ENST00000343933	0.0229
ENST00000343938	0.0561
ENST00000343958	0.0329
ENST00000343984	0.0000
ENST00000343985	0.0284
ENST00000344034	0.0018
ENST00000344051	0.0416
ENST00000344096	0.0033
ENST00000344099	0.0406
ENST00000344120	0.0217
ENST00000344138	0.0121
ENST00000344157	0.0028
ENST00000344265	0.0032
ENST00000344318	0.0000
ENST00000344330	0.1060
ENST00000344337	0.0019
ENST00000344347	0.0213
ENST00000344420	0.0135
ENST00000344423	0.0371
ENST00000344458	0.0056
ENST00000344528	0.0135
ENST00000344529	0.0168
ENST00000344624	0.0029
ENST00000344683	0.0826
ENST00000344686	0.0180
ENST00000344722	0.0155
ENST00000344746	0.0047
ENST00000344768	0.0082
ENST00000344770	0.0308
ENST00000344773	0.0024
ENST00000344843	0.0268
ENST00000344846	0.0812
ENST00000344850	0.0415
ENST00000344876	0.0044
ENST00000344887	0.0287
ENST00000344924	0.0116
ENST00000344936	0.0130
ENST00000344962	0.0369
ENST00000345003	0.0086
ENST00000345042	0.0087
ENST00000345057	0.0325
ENST00000345060	0.1078
ENST00000345080	0.0202
ENST00000345093	0.0000
ENST00000345122	0.0067
ENST00000345127	0.0048
ENST00000345146	0.0097
ENST00000345317	0.0167
ENST00000345330	0.0000
ENST00000345378	0.0043
ENST00000345434	0.0000
ENST00000345496	0.0000
ENST00000345506	0.0139
ENST00000345512	0.0656
ENST00000345517	0.0000
ENST00000345635	0.0462
ENST00000345732	0.0269
ENST00000345851	0.0067
ENST00000345941	0.0262
ENST00000345988	0.0707
ENST00000346134	0.0045
ENST00000346166	0.0380
ENST00000346178	0.0176
ENST00000346213	0.0000
ENST00000346234	0.0047
ENST00000346248	0.0143
ENST00000346279	0.1441
ENST00000346299	0.0078
ENST00000346365	0.0272
ENST00000346403	0.0000
ENST00000346798	0.0312
ENST00000346872	0.0157
ENST00000346964	0.0033
ENST00000347063	0.0305
ENST00000347077	0.0383
ENST00000347230	0.0256
ENST00000347364	0.0263
ENST00000347454	0.0326
ENST00000347606	0.0868
ENST00000347616	0.0050
ENST00000347630	0.0000
ENST00000347635	0.0278
ENST00000347642	0.0084
ENST00000347691	0.0000
ENST00000347708	0.0359
ENST00000347755	0.0400
ENST00000347770	0.0067
ENST00000347776	0.0060
ENST00000347842	0.0294
ENST00000347869	0.0012
ENST00000348124	0.0192
ENST00000348227	0.0180
ENST00000348367	0.0133
ENST00000348403	0.0015
ENST00000348411	0.0213
ENST00000348428	0.0121
ENST00000348462	0.0000
ENST00000348513	0.0000
ENST00000348544	0.0068
ENST00000348616	0.1513
ENST00000348849	0.0025
ENST00000348956	0.0079
ENST00000349014	0.0036
ENST00000349139	0.0159
ENST00000349310	0.0042
ENST00000349496	0.0000
ENST00000349533	0.0740
ENST00000349752	0.0776
ENST00000349841	0.0131
ENST00000349959	0.0132
ENST00000349984	0.0535
ENST00000349995	0.0109
ENST00000350028	0.0064
ENST00000350060	0.0667
ENST00000350110	0.0253
ENST00000350119	0.0150
ENST00000350320	0.0046
ENST00000350498	0.0055
ENST00000350669	0.0000
ENST00000350697	0.0093
ENST00000350721	0.0132
ENST00000350777	0.0155
ENST00000351018	0.0052
ENST00000351111	0.0383
ENST00000351218	0.0212
ENST00000351266	0.0161
ENST00000351328	0.0107
ENST00000351513	0.0212
ENST00000351554	0.1562
ENST00000351578	0.0536
ENST00000351593	0.0000
ENST00000351677	0.0000
ENST00000351829	0.0062
ENST00000351870	0.0627
ENST00000351989	0.0026
ENST00000352127	0.0289
ENST00000352187	0.0346
ENST00000352251	0.0277
ENST00000352432	0.0129
ENST00000352433	0.0149
ENST00000352511	0.0000
ENST00000352632	0.0523
ENST00000352665	0.0565
ENST00000352689	0.0027
ENST00000352732	0.0024
ENST00000352861	0.0000
ENST00000352966	0.0000
ENST00000353107	0.0000
ENST00000353224	0.0070
ENST00000353234	0.0172
ENST00000353245	0.0000
ENST00000353258	0.0091
ENST00000353487	0.0182
ENST00000353546	0.0314
ENST00000353617	0.0054
ENST00000353662	0.0175
ENST00000353689	0.0144
ENST00000353796	0.0351
ENST00000354105	0.0317
ENST00000354161	0.0120
ENST00000354190	0.0370
ENST00000354202	0.0172
ENST00000354209	0.0052
ENST00000354221	0.0092
ENST00000354234	0.0364
ENST00000354280	0.0977
ENST00000354293	0.0084
ENST00000354308	0.0167
ENST00000354336	0.0000
ENST00000354366	0.0258
ENST00000354373	0.4306
ENST00000354449	0.0114
ENST00000354464	0.0834
ENST00000354534	0.0010
ENST00000354552	0.0185
ENST00000354567	0.0125
ENST00000354586	0.0147
ENST00000354590	0.0137
ENST00000354618	0.0063
ENST00000354646	0.0200
ENST00000354666	0.0068
ENST00000354667	0.0028
ENST00000354694	0.0144
ENST00000354760	0.0306
ENST00000354765	0.0108
ENST00000354777	0.0138
ENST00000354785	0.0166
ENST00000354828	0.0022
ENST00000354858	0.0043
ENST00000354869	0.0393
ENST00000354882	0.0159
ENST00000354883	0.0474
ENST00000354891	0.0226
ENST00000354910	0.0000
ENST00000354911	0.0109
ENST00000354926	0.0051
ENST00000354955	0.0106
ENST00000354960	0.0080
ENST00000354992	0.0013
ENST00000355085	0.0974
ENST00000355086	0.0000
ENST00000355112	0.0381
ENST00000355151	0.0732
ENST00000355173	0.0168
ENST00000355190	0.0565
ENST00000355192	0.1405
ENST00000355196	0.0066
ENST00000355202	0.0345
ENST00000355209	0.0049
ENST00000355237	0.0287
ENST00000355264	0.0024
ENST00000355300	0.0016
ENST00000355303	0.0674
ENST00000355312	0.0105
ENST00000355338	0.0276
ENST00000355413	0.0142
ENST00000355451	0.0139
ENST00000355497	0.0000
ENST00000355504	0.0847
ENST00000355520	0.0037
ENST00000355530	0.1804
ENST00000355544	0.0576
ENST00000355552	0.0134
ENST00000355556	0.0412
ENST00000355619	0.0023
ENST00000355621	0.0000
ENST00000355622	0.0566
ENST00000355628	0.0240
ENST00000355635	0.0150
ENST00000355653	0.0408
ENST00000355661	0.0134
ENST00000355666	0.0762
ENST00000355667	0.0080
ENST00000355680	0.0231
ENST00000355716	0.1714
ENST00000355740	0.1329
ENST00000355758	0.0072
ENST00000355773	0.0121
ENST00000355774	0.0523
ENST00000355790	0.0109
ENST00000355801	0.0102
ENST00000355832	0.0261
ENST00000355848	0.0142
ENST00000355849	0.0032
ENST00000355867	0.0285
ENST00000355899	0.0000
ENST00000355904	0.0103
ENST00000355937	0.0374
ENST00000355938	0.0296
ENST00000355943	0.0072
ENST00000355947	0.0385
ENST00000356031	0.0379
ENST00000356033	0.0166
ENST00000356057	0.0252
ENST00000356080	0.0359
ENST00000356090	0.0027
ENST00000356126	0.0000
ENST00000356136	0.0300
ENST00000356141	0.0055
ENST00000356142	0.0000
ENST00000356150	0.0117
ENST00000356189	0.0341
ENST00000356198	0.0821
ENST00000356208	0.0042
ENST00000356231	0.0187
ENST00000356245	0.0043
ENST00000356264	0.0245
ENST00000356286	0.0040
ENST00000356289	0.0685
ENST00000356362	0.0136
ENST00000356387	0.0118
ENST00000356388	0.0000
ENST00000356392	0.0571
ENST00000356435	0.0115
ENST00000356438	0.0268
ENST00000356455	0.0112
ENST00000356464	0.0000
ENST00000356493	0.0112
ENST00000356504	0.0022
ENST00000356508	0.0143
ENST00000356518	0.0653
ENST00000356524	0.1148
ENST00000356592	0.0126
ENST00000356634	0.0023
ENST00000356657	0.0263
ENST00000356708	0.0168
ENST00000356709	0.0520
ENST00000356721	0.0000
ENST00000356725	0.0440
ENST00000356736	0.0022
ENST00000356738	0.0309
ENST00000356762	0.1545
ENST00000356790	0.0980
ENST00000356797	0.0050
ENST00000356865	0.0301
ENST00000356873	0.0120
ENST00000356884	0.0152
ENST00000356929	0.0196
ENST00000356976	0.0000
ENST00000356978	0.0000
ENST00000357003	0.0168
ENST00000357006	0.0000
ENST00000357022	0.1022
ENST00000357033	0.0324
ENST00000357037	0.0135
ENST00000357043	0.0147
ENST00000357067	0.0212
ENST00000357077	0.0297
ENST00000357085	0.0516
ENST00000357103	0.0130
ENST00000357123	0.0000
ENST00000357134	0.0136
ENST00000357147	0.0672
ENST00000357172	0.0024
ENST00000357179	0.0081
